Id Estado;Estado;Material;Tipo material;Texto breve de material;Centro área pl.nec.;Almacén;Ubicación;Caract.planif.nec.;Punto de pedido;Cálculo de tamaño de lote;Stock alm.máx.;Libre utilización;Libre Utilización Área;Stock de seguridad;Stock en Curso;Cantidad Pendiente en SolPed;Grupo de compras;Denominación GrpComp;Valor total;Nombre Fabricante;Numero Pieza de Fabricante;Rubro;SubRubro;Embalar;Peso bruto;Peso neto;Unidad de peso;Volumen;Plazo entrega prev.;Valor libre utilización;Moneda valor libre utilización;Menor a PP;Stock nulo;Mayor a PP;Mayor a Stock Maximo;Menor a PP area;Stock nulo area;Mayor a PP area;Mayor a Stock Maximo area
2;02-MENOR A PUNTO DE PEDIDO;1003904;ZSTO;SUPLEMENTO GUIA;U365;0365;;V1;5;HB;8;3;0;0;0;0;C29;FILTROS/RESPUESTOS;162029,1;CATERPILLA // // CATERPILLA;5T8366 // 4461524 // 4461524;REPUESTOS;CAT 140H;7-PESADO;0,89;0;KG;300;25;162029,11;;1;;;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003905;ZSTO;SUPLEMENTO CIRC.;U365;0365;;V1;13;HB;22;10;0;0;0;0;C29;FILTROS/RESPUESTOS;4228,15;CATERPILLA //;1289654 // 3807417;REPUESTOS;CAT 140H;8-VARIOS;0,12;0;KG;216;20;54988,15;;1;;;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003953;ZSTO;BATERIA 12V 75AMP;U365;0365;;RE;9;HB;16;2;0;0;0;0;C03;EQUIPOS;275350,76;MOURA;M30LD;REPUESTOS;hilux 2017 en adelante;7-PESADO;16,5;0;KG;9044;15;275350,75;;1;;;;;;;
2;02-MENOR A PUNTO DE PEDIDO;1003957;ZSTO;BATERIA 12V 110 AMP  318X162X220;U365;0365;;RE;11;HB;19;7;0;0;0;0;C29;FILTROS/RESPUESTOS;1382800,72;MOURA;ME100HA;REPUESTOS;BOMAG;7-PESADO;24,5;0;KG;11781;15;1382800,75;;1;;;;;;;
4;04-MAYOR A STOCK MAXIMO;1004006;ZSTO;BULON DE CUCHILLA;U365;0365;;V1;21;HB;36;112;0;0;0;0;G05;AJUSTE;945227,36;JOHN DEERE // No aplica // CATERPILLA;09H1759 // 09H1776 // 4F3656;DESGASTE;JD 310J;7-PESADO;0,91;0;KG;38,8;15;945227,64;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004009;ZSTO;LAMPARA 12V-10W X UN;U365;0365;;V1;5;HB;8;12;0;0;0;0;C29;FILTROS/RESPUESTOS;3372;;BA15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,005;0;KG;10,996;15;3372;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004010;ZSTO;LAMPARA 12V-10W TUBULAR X UN;U365;0365;;V1;5;HB;8;18;0;0;0;0;C29;FILTROS/RESPUESTOS;7433,28;;SV85;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,02;0;KG;3,534;15;7433,28;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004011;ZSTO;LAMPARA 12V-5W S CULOTE X UN;U365;0365;;V1;5;HB;8;18;0;0;0;0;C03;EQUIPOS;3355,74;;PHILIPS-OSRAM;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;1,257;15;3355,74;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004012;ZSTO;LAMPARA 12V-5W C CULOTE X UN;U365;0365;;V1;5;HB;8;33;0;0;0;0;C29;FILTROS/RESPUESTOS;9136,38;;BA15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,005;0;KG;10,996;15;9136,38;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004013;ZSTO;LAMPARA 12V-5W TUBULAR X UN;U365;0365;;V1;5;HB;8;46;0;0;0;0;C29;FILTROS/RESPUESTOS;14073,7;;C5W;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;2,985;15;14073,7;;;;;1;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1004015;ZSTO;LAMPARA 12V-H3 55W X UN;U365;0365;;V1;9;HB;16;9;0;0;0;0;C03;EQUIPOS;11831,58;;PK22S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,01;0;KG;40,625;15;11831,58;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1004016;ZSTO;LAMPARA 12V-H1 55W X UN;U365;0365;;V1;5;HB;8;50;0;0;0;0;C29;FILTROS/RESPUESTOS;71706,5;;P145S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,005;0;KG;32,5;15;71706,5;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004018;ZSTO;LAMPARA 12V-4W X UN;U365;0365;;V1;5;HB;8;18;0;0;0;0;C29;FILTROS/RESPUESTOS;4388,58;;BA9S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;1,964;15;4388,58;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004019;ZSTO;LAMPARA 12V-21 4W X UN;U365;0365;;V1;5;HB;8;19;0;0;0;0;C29;FILTROS/RESPUESTOS;12534,3;;BAZ15d;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,01;0;KG;22,089;15;12534,3;;;;;1;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1004020;ZSTO;LAMPARA 12V-H4 P43T X UN;U365;0365;;V1;5;HB;8;6;0;0;0;0;C29;FILTROS/RESPUESTOS;2716,32;;P43T38;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,03;0;KG;154,63;15;2716,3;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1004021;ZSTO;LAMPARA 12V-H4 P45T X UN;U365;0365;;V1;5;HB;8;28;0;0;0;0;C29;FILTROS/RESPUESTOS;85618,4;;P45T41;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,035;0;KG;154,63;15;85618,4;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004022;ZSTO;LAMPARA 12V-21 5W X UN;U365;0365;;V1;5;HB;8;20;0;0;0;0;C03;EQUIPOS;8099,2;;PATADESPBAY15D;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,01;0;KG;22,089;15;8099,2;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004023;ZSTO;LAMPARA 12V-21 5 X UN;U365;0365;;V1;5;HB;8;40;0;0;0;0;C29;FILTROS/RESPUESTOS;24720;;PATAPAREJABA15D;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,05;0;KG;22,089;15;24720;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004024;ZSTO;LAMPARA 12V-21W X UN;U365;0365;;V1;5;HB;8;58;0;0;0;0;C29;FILTROS/RESPUESTOS;21570,2;;BA15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,01;0;KG;22,089;15;21570,2;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004025;ZSTO;LAMPARA 12V-1,2W S CULOTE X UN;U365;0365;;V1;5;HB;8;29;0;0;0;0;C03;EQUIPOS;6388,7;;PHILIPS-OSRAM;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;0,393;15;6388,7;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004026;ZSTO;LAMPARA 12V-27 7W E1 2HB X UN;U365;0365;;V1;5;HB;8;27;0;0;0;0;C29;FILTROS/RESPUESTOS;40688,19;;SYL3157;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,005;0;KG;24,544;15;40688,19;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004027;ZSTO;LAMPARA 12V-21W AMBAR X UN;U365;0365;;V1;14;HB;24;39;0;0;0;0;C29;FILTROS/RESPUESTOS;20805,96;;BAU15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,005;0;KG;22,089;15;32376,21;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004028;ZSTO;LAMPARA 12V-16W S CULOTE X UN;U365;0365;;V1;5;HB;8;20;0;0;0;0;C29;FILTROS/RESPUESTOS;10743,8;;W16W;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;6,185;15;10743,8;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004029;ZSTO;LAMPARA 12V-1,2W C PORTALAMPARA X UN;U365;0365;;V1;5;HB;8;25;0;0;0;0;C29;FILTROS/RESPUESTOS;24793,5;;BAX10S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;1,571;15;24793,5;;;;;1;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1004030;ZSTO;LAMPARA 24V-5W S CULOTE XUN;U365;0365;;V1;5;HB;8;8;0;0;0;0;C29;FILTROS/RESPUESTOS;5257,04;;PHILIPS-OSRAM;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;1,257;15;5257,05;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1004031;ZSTO;LAMPARA 24V-21 5W PATA PAREJ. X UN;U365;0365;;V1;5;HB;8;32;0;0;0;0;C29;FILTROS/RESPUESTOS;13388,49;;BA15D;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,005;0;KG;22,089;15;22272,79;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004032;ZSTO;LAMPARA 24V-21 5W PATA DESP. X UN;U365;0365;;V1;5;HB;8;35;0;0;0;0;C29;FILTROS/RESPUESTOS;13500;;;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,009;0;KG;28,125;15;23004,15;;;;;1;;;;
2;02-MENOR A PUNTO DE PEDIDO;1004033;ZSTO;LAMPARA 24V-5W C CULOTE X UN;U365;0365;;V1;5;HB;8;4;0;0;0;0;C29;FILTROS/RESPUESTOS;1224,92;;BA15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,004;0;KG;12;15;1224,92;;1;;;;;;;
4;04-MAYOR A STOCK MAXIMO;1004034;ZSTO;LAMPARA 24V-1.2W C PORTA LAMPARA X UN;U365;0365;;V1;5;HB;8;13;0;0;0;0;C29;FILTROS/RESPUESTOS;8528,96;;B85D;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;2,262;15;18446,31;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004035;ZSTO;LAMPARA 24V-5W TUBULAR XUN;U365;0365;;V1;5;HB;8;37;0;0;0;0;C29;FILTROS/RESPUESTOS;11625,92;;;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;4,911;15;18650,72;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004036;ZSTO;LAMPARA 24V-1.2W S CULOTE X UN;U365;0365;;V1;5;HB;8;12;0;0;0;0;C03;EQUIPOS;2260,44;;BAY15D;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;0,163;15;8045,53;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004037;ZSTO;LAMPARA 24V-4W X UN;U365;0365;;V1;5;HB;8;12;0;0;0;0;C29;FILTROS/RESPUESTOS;4702,53;;BA9S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,001;0;KG;1,964;15;13380,24;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004038;ZSTO;LAMPARA 24V-21W P PAREJA XUN;U365;0365;;V1;5;HB;8;10;0;0;0;0;C29;FILTROS/RESPUESTOS;4091,1;;BA15S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,008;0;KG;2,454;15;4091,1;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004039;ZSTO;LAMPARA 24V-H1 70W X UN;U365;0365;;V1;5;HB;8;38;0;0;0;0;C29;FILTROS/RESPUESTOS;62182,06;;P145S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,01;0;KG;40,625;15;62182,06;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004040;ZSTO;LAMPARA 24V-H3 70W X UN;U365;0365;;V1;14;HB;24;48;0;0;0;0;C29;FILTROS/RESPUESTOS;59687,76;;PK22S;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,007;0;KG;35;15;373736,92;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004041;ZSTO;LAMPARA 24V-75 70W P45T X UN;U365;0365;;V1;5;HB;8;23;0;0;0;0;C29;FILTROS/RESPUESTOS;94509,99;;P45T41;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,03;0;KG;154,63;15;94509,99;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004042;ZSTO;LAMPARA 24V-H7 70W X UN;U365;0365;;V1;9;HB;16;67;0;0;0;0;C29;FILTROS/RESPUESTOS;101712,24;;PX26D-PHILIPS-OSRAM;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,014;0;KG;73,5;15;1162869,04;;;;;1;;;;
4;04-MAYOR A STOCK MAXIMO;1004043;ZSTO;LAMPARA 24V-75 70W P43T X UN;U365;0365;;V1;5;HB;8;22;0;0;0;0;C29;FILTROS/RESPUESTOS;71818,34;;P43T38;REPUESTOS;ELECTRICIDAD AUTOMOTOR;9-FRAGIL;0,03;0;KG;141,75;15;71818,34;;;;;1;;;;
2;02-MENOR A PUNTO DE PEDIDO;1004046;ZSTO;BATERIA 12V 200 AMP;U365;0365;;RE;8;HB;13;3;0;0;0;0;C29;FILTROS/RESPUESTOS;1541860,2;LEVAS BOSC // VOLVO CONS // LEVAS BOSC // LEVAS BOSC;4180E12VOL180AH1390 // 22813727 // S5X 220E BOSCH // BAT BOSCH S4200E;REPUESTOS;VOLVO FMX HID VOLCADORA;7-PESADO;58,5;0;KG;26574;15;1541860,2;;1;;;;;;;
4;04-MAYOR A STOCK MAXIMO;1004051;ZSTO;ARANDELA P 1D-4635 4J-9208 X UN;U365;0365;;V1;8;HB;13;26;0;0;0;0;C29;FILTROS/RESPUESTOS;192422,36;CATERPILLA;3K5234;REPUESTOS;CAT 324/330;8-VARIOS;0,055;0;KG;8,675;15;192422,24;;;;;1;;;;
3;03-MAYOR A PUNTO DE PEDIDO;1004163;ZSTO;ORING DE BALDE;U365;0365;;V1;4;HB;6;6;0;0;0;0;C29;FILTROS/RESPUESTOS;42144,18;CATERPILLA;3678467;REPUESTOS;CAT 320;8-VARIOS;0,046;0;KG;201,062;30;42144,19;;;;1;;;;;
4;04-MAYOR A STOCK MAXIMO;1004264;ZSTO;BULON DE RUEDA;U365;0365;;V1;17;HB;30;93;0;0;0;0;C29;FILTROS/RESPUESTOS;2705812,68;VOLVO CONS //;21147687 // 24076067;REPUESTOS;VOLVO 460 FMX;7-PESADO;0,444;0;KG;118,279;15;2705813,03;;;;;1;;;;
